user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
64504106@N06,11831861456_2abc037613_o.jpg,942,"(60, 100)",m,1445,1434,274,274,185,0,135
64504106@N06,11831861456_2abc037613_o.jpg,911,"(0, 2)",m,1773,1163,255,255,165,0,45
64504106@N06,11837912464_3918ac1e3c_o.jpg,911,"(0, 2)",m,675,666,988,988,-90,0,71
64504106@N06,11812868654_76997a77db_o.jpg,911,"(0, 2)",m,0,580,1287,1307,-100,0,45
64504106@N06,11831026695_556b24bc86_o.jpg,911,"(0, 2)",m,573,795,886,886,-95,0,78
64504106@N06,11837480615_389ea33e38_o.jpg,911,"(0, 2)",m,188,1088,949,950,-100,0,91
64504106@N06,11831658583_b9c42bb108_o.jpg,911,"(0, 2)",m,914,749,1543,1542,-80,0,82
64504106@N06,11856542634_47904e6be3_o.jpg,911,"(0, 2)",m,729,554,976,976,-90,30,51
64504106@N06,11814366656_0ba9a481b4_o.jpg,911,"(0, 2)",m,294,474,1422,1422,-75,-30,22
64504106@N06,11831517774_865039f955_o.jpg,924,"(25, 32)",m,659,919,281,281,-80,15,10
64504106@N06,11817378043_bb712e1331_o.jpg,911,"(0, 2)",m,353,745,1447,1448,-85,0,113
64504106@N06,11831641083_1793a86ce6_o.jpg,911,"(0, 2)",m,412,208,1275,1275,-90,0,121
64504106@N06,11848522456_0c8cfbf8a1_o.jpg,911,"(0, 2)",m,0,522,1596,1632,-75,0,58
64504106@N06,11841462686_4913f76284_o.jpg,935,"(4, 6)",m,1053,1603,319,319,-85,0,75
64504106@N06,11841462686_4913f76284_o.jpg,911,"(0, 2)",m,1104,852,300,300,-80,0,81
64504106@N06,11831139905_96f8cc6bb2_o.jpg,912,"(38, 43)",m,793,6,512,513,-5,0,77
64504106@N06,11813092294_0f2e4217f1_o.jpg,911,"(0, 2)",m,143,707,1307,1307,-95,0,54
64504106@N06,11813096474_dee7194668_o.jpg,911,"(0, 2)",m,352,0,1200,1136,-20,0,43
64504106@N06,11830475193_f50b008b97_o.jpg,911,"(0, 2)",m,653,334,1052,1052,-70,-15,71
64504106@N06,11858919996_fdf88b9a84_o.jpg,911,"(0, 2)",m,234,777,644,644,-85,0,22
64504106@N06,11839341034_243fe04178_o.jpg,911,"(0, 2)",m,685,519,1332,1332,-95,-15,57
64504106@N06,11813025974_5e535e8ac4_o.jpg,911,"(0, 2)",m,111,788,1135,1135,-100,0,61
64504106@N06,11840851074_c19f0beed6_o.jpg,935,"(4, 6)",m,1122,808,943,943,-95,0,50
64504106@N06,11817243885_9f240ef488_o.jpg,911,"(0, 2)",m,364,553,1422,1421,-90,0,52
64504106@N06,11818048416_5461c4807d_o.jpg,911,"(0, 2)",m,540,519,1625,1626,-85,0,84
64504106@N06,11846289414_58ff8a3c87_o.jpg,911,"(0, 2)",m,344,911,1013,1014,-105,0,32
64504106@N06,11840380446_b318f24f2f_o.jpg,911,"(0, 2)",m,701,344,1625,1625,-95,-15,62
64504106@N06,11817447354_c2343fd7e8_o.jpg,911,"(0, 2)",m,584,546,1237,1237,-75,0,16
64504106@N06,11831313143_684539ef97_o.jpg,911,"(0, 2)",m,698,521,796,797,0,0,88
64504106@N06,11847753494_26fec82626_o.jpg,911,"(0, 2)",m,253,476,1645,1645,-95,0,52
64504106@N06,11846920805_a6f5182f3c_o.jpg,911,"(0, 2)",m,0,511,1383,1390,-80,0,95
64504106@N06,11813415344_0db1dbb7f8_o.jpg,912,"(38, 43)",m,1944,527,708,708,-5,0,40
64504106@N06,11856957966_4331c367eb_o.jpg,911,"(0, 2)",m,822,844,1077,1078,-95,0,89
64504106@N06,11846114803_2ee466761f_o.jpg,911,"(0, 2)",m,769,642,753,752,-105,0,23
64504106@N06,11837906434_756002f8f9_o.jpg,911,"(0, 2)",m,749,661,1007,1007,-95,0,33
64504106@N06,11831465514_23f27ffe74_o.jpg,911,"(0, 2)",m,1463,965,605,606,-80,0,79
64504106@N06,11847201556_19957e0ebd_o.jpg,911,"(0, 2)",m,433,809,657,657,-100,-15,58
64504106@N06,11812989616_71e3b1776b_o.jpg,911,"(0, 2)",m,352,519,1625,1626,-85,0,65
64504106@N06,11846639996_f4ce450aea_o.jpg,911,"(0, 2)",m,881,780,835,836,-100,0,24
64504106@N06,11846533104_92f5e3785d_o.jpg,911,"(0, 2)",m,532,903,797,797,-105,0,33
64504106@N06,11818795675_7566b34881_o.jpg,911,"(0, 2)",m,685,859,1307,1306,-75,0,15
64504106@N06,11812386595_732c3eb6b5_o.jpg,911,"(0, 2)",m,0,310,1587,1588,-90,0,16
64504106@N06,11813282786_7aa205f996_o.jpg,911,"(0, 2)",m,436,65,844,895,-100,0,89
64504106@N06,11849279594_878ff4a4b2_o.jpg,911,"(0, 2)",m,175,621,1179,1179,-80,0,51
64504106@N06,11840025304_78bde54b01_o.jpg,911,"(0, 2)",m,400,965,1243,1243,-95,0,86
64504106@N06,11840438475_2c258369e0_o.jpg,936,"(38, 43)",m,2379,1136,363,363,180,0,74
64504106@N06,11840438475_2c258369e0_o.jpg,912,"(38, 43)",m,1008,1013,332,332,175,15,89
64504106@N06,11840438475_2c258369e0_o.jpg,935,"(4, 6)",m,2183,984,280,281,200,0,67
64504106@N06,11840438475_2c258369e0_o.jpg,911,"(0, 2)",m,1372,897,274,274,180,15,38
64504106@N06,11840987373_6b1c5b60a3_o.jpg,911,"(0, 2)",m,882,844,1014,1014,-95,0,69
64504106@N06,11848917925_1140685095_o.jpg,911,"(0, 2)",m,60,780,1269,1269,-105,0,87
64504106@N06,11856518264_b925cb1ced_o.jpg,911,"(0, 2)",m,489,633,308,308,-90,0,9
64504106@N06,11829678214_3e0ff3c94d_o.jpg,911,"(0, 2)",m,613,898,803,804,-85,-15,41
64504106@N06,11840834463_ccf49a5e52_o.jpg,912,"(38, 43)",m,1840,970,243,242,-20,30,131
64504106@N06,11840834463_ccf49a5e52_o.jpg,936,"(38, 43)",m,1035,949,243,243,10,0,121
64504106@N06,11848824245_b4dc9fdcfb_o.jpg,911,"(0, 2)",m,459,460,1644,1645,-85,0,33
64504106@N06,11856553884_f2c17b45cd_o.jpg,911,"(0, 2)",m,607,353,1447,1447,-110,-30,60
64504106@N06,11813345884_93ee52cc24_o.jpg,912,"(38, 43)",m,1824,540,670,669,-10,0,59
64504106@N06,11846262424_c322a3ba26_o.jpg,911,"(0, 2)",m,436,808,670,669,-105,0,109
64504106@N06,11840393416_1e58275475_o.jpg,911,"(0, 2)",m,384,914,1281,1282,-90,0,89
64504106@N06,11829519223_0645fa328f_o.jpg,911,"(0, 2)",m,553,870,1013,1013,-75,0,63
64504106@N06,11813883246_a6cd49ff81_o.jpg,916,"(60, 100)",m,1404,1010,350,351,-95,0,97
64504106@N06,11813883246_a6cd49ff81_o.jpg,917,"(38, 43)",m,787,1762,344,344,-70,0,64
64504106@N06,11813883246_a6cd49ff81_o.jpg,918,"(60, 100)",m,929,184,338,338,-105,30,68
64504106@N06,11813883246_a6cd49ff81_o.jpg,930,"(60, 100)",m,1318,765,306,306,-85,30,103
64504106@N06,11813883246_a6cd49ff81_o.jpg,920,"(38, 43)",m,871,639,287,286,-100,0,124
64504106@N06,11813883246_a6cd49ff81_o.jpg,912,"(38, 43)",m,930,1407,287,287,-90,0,89
64504106@N06,11813883246_a6cd49ff81_o.jpg,921,"(60, 100)",m,902,1099,267,268,-85,0,114
64504106@N06,11813883246_a6cd49ff81_o.jpg,919,"(4, 6)",m,1354,1885,262,261,-90,0,69
64504106@N06,11813883246_a6cd49ff81_o.jpg,922,"(0, 2)",m,1034,443,248,248,-90,30,79
64504106@N06,11818773045_6efbf3378e_o.jpg,911,"(0, 2)",m,185,0,1782,1762,10,0,74
64504106@N06,11817918266_fabdfecd39_o.jpg,911,"(0, 2)",m,755,1408,765,765,-100,0,53
115021413@N07,12059474376_5e7f1f698f_o.jpg,959,"(0, 2)",m,782,1463,606,605,-5,0,165
7464014@N04,10216229255_dcf03be8ae_o.jpg,962,"(25, 32)",m,962,1311,427,427,-15,0,76
7464014@N04,10216229255_dcf03be8ae_o.jpg,963,"(25, 32)",m,0,927,181,242,-5,0,75
7464014@N04,10092149686_095e85f19c_o.jpg,962,"(25, 32)",m,368,61,276,275,-10,0,134
7464014@N04,10091684755_8b68d5c811_o.jpg,964,"(60, 100)",m,806,139,204,203,5,15,71
7464014@N04,10218561435_0ede4619a9_o.jpg,964,"(60, 100)",m,2443,580,542,542,-20,0,6
7464014@N04,10142330554_ec6de6c3d9_o.jpg,965,"(25, 32)",m,2210,683,338,338,0,0,13
7464014@N04,10092200253_3f5b0338ca_o.jpg,962,"(25, 32)",m,331,49,352,352,-10,0,82
7464014@N04,10108682774_7cfec7ccf8_o.jpg,962,"(25, 32)",m,386,25,272,271,-5,0,82
7464014@N04,10144125325_30278b4646_o.jpg,962,"(25, 32)",m,1252,605,1084,1084,0,-15,96
7464014@N04,10091579823_56a5fe9127_o.jpg,965,"(25, 32)",m,1759,694,339,339,0,0,8
7464014@N04,10142302556_3eb352f71c_o.jpg,965,"(25, 32)",m,2726,889,421,421,10,15,15
7464014@N04,10218597466_a5473f723d_o.jpg,964,"(60, 100)",m,0,500,506,516,0,-15,30
7464014@N04,10218597466_a5473f723d_o.jpg,963,"(25, 32)",m,1588,447,332,332,5,0,44
7464014@N04,10209787953_9b20b0c3b6_o.jpg,965,"(25, 32)",m,2808,910,433,433,10,15,29
7464014@N04,10209787953_9b20b0c3b6_o.jpg,964,"(60, 100)",m,2333,1163,293,293,5,0,23
7464014@N04,10091686195_7804175f38_o.jpg,964,"(60, 100)",m,767,150,212,212,0,0,76
7464014@N04,10108040705_5fe4997ab0_o.jpg,964,"(60, 100)",m,0,482,513,517,0,-15,75
7464014@N04,10108040705_5fe4997ab0_o.jpg,963,"(25, 32)",m,1555,404,383,383,0,0,32
7464014@N04,10108079053_30921dec77_o.jpg,965,"(25, 32)",m,933,0,1515,1585,75,-30,61
7464014@N04,10091690855_a942a2cd31_o.jpg,962,"(25, 32)",m,640,225,200,200,0,0,30
7464014@N04,10091503603_0e9135ef3e_o.jpg,962,"(25, 32)",m,1141,843,274,274,5,0,117
7464014@N04,10104935565_7248881a4f_o.jpg,962,"(25, 32)",m,444,457,124,124,0,30,139
7464014@N04,10142500296_654cde562c_o.jpg,965,"(25, 32)",m,2177,693,331,331,-5,0,9
7464014@N04,10104957986_01738720a6_o.jpg,962,"(25, 32)",m,0,37,353,384,-15,0,18
7464014@N04,10109124336_f669311173_o.jpg,962,"(25, 32)",m,45,207,116,116,-5,15,9
7464014@N04,10218481264_88ff04c546_o.jpg,964,"(60, 100)",m,839,691,714,714,-10,0,44
7464014@N04,10238347565_51ae3d228e_o.jpg,962,"(25, 32)",m,1228,82,867,867,0,0,90
7464014@N04,10091770313_6032d0765a_o.jpg,964,"(60, 100)",m,258,200,244,244,-5,0,55
7464014@N04,10142289856_26d86c117c_o.jpg,962,"(25, 32)",m,1329,1558,261,262,0,0,170
7464014@N04,10108068436_9cfaf40c37_o.jpg,962,"(25, 32)",m,2032,712,643,644,5,15,11
7464014@N04,10105028694_c26960bdb5_o.jpg,964,"(60, 100)",m,0,151,163,171,0,0,25
7464014@N04,10142848596_44296dea97_o.jpg,964,"(60, 100)",m,2573,439,651,651,5,30,61
7464014@N04,10105045945_8354cfe1e1_o.jpg,964,"(60, 100)",m,770,185,168,168,0,0,57
7464014@N04,10285296525_1dbd50779f_o.jpg,962,"(25, 32)",m,0,168,1077,1314,-20,0,28
7464014@N04,10142307013_d5530187a5_o.jpg,964,"(60, 100)",m,930,65,765,765,20,0,75
7464014@N04,10299058195_eb7b9f5dbf_o.jpg,962,"(25, 32)",m,945,1482,242,242,-10,0,26
7464014@N04,10216149234_733669de1c_o.jpg,965,"(25, 32)",m,2210,683,338,338,0,0,13
7464014@N04,10104769193_809a05e948_o.jpg,962,"(25, 32)",m,301,412,132,132,-25,30,48
7464014@N04,10142128994_0ae1be78df_o.jpg,964,"(60, 100)",m,1981,862,286,287,10,0,47
7464014@N04,10107705595_ecf4ee1179_o.jpg,962,"(25, 32)",m,1125,984,274,275,10,0,96
7464014@N04,10091725896_80ab2c3981_o.jpg,964,"(60, 100)",m,0,151,163,171,0,0,25
7464014@N04,10142837253_f867efb052_o.jpg,962,"(25, 32)",m,1630,1463,242,242,-5,-15,127
7464014@N04,10105127353_846bfa7dce_o.jpg,964,"(60, 100)",m,243,180,240,240,-10,15,50
7464014@N04,10091466114_540cdff28d_o.jpg,965,"(25, 32)",m,2180,670,344,345,0,0,18
7464014@N04,10091612014_a89b476582_o.jpg,962,"(25, 32)",m,444,457,124,124,0,30,139
7464014@N04,10091693165_34bdbd37a3_o.jpg,964,"(60, 100)",m,243,180,240,240,-10,15,50
7464014@N04,10209792063_f475e1a459_o.jpg,964,"(60, 100)",m,2177,921,274,274,5,0,55
7464014@N04,10209677455_d690ef8f4c_o.jpg,964,"(60, 100)",m,2157,929,281,280,0,15,52
7464014@N04,10108737455_87948c4e88_o.jpg,962,"(25, 32)",m,331,49,352,352,-10,0,82
7464014@N04,10105700494_8461868982_o.jpg,962,"(25, 32)",m,1228,82,867,867,0,0,90
7464014@N04,10142550013_24e1c7b48b_o.jpg,965,"(25, 32)",m,2180,670,344,345,0,0,18
7464014@N04,10105039885_27d37de7b4_o.jpg,964,"(60, 100)",m,782,141,216,216,-20,30,19
7464014@N04,10107789015_ae9bb1a766_o.jpg,965,"(25, 32)",m,2180,670,344,345,0,0,18
7464014@N04,10104473554_174b7b9378_o.jpg,964,"(60, 100)",m,299,25,224,224,20,0,83
7464014@N04,10273332893_6993e70a2f_o.jpg,962,"(25, 32)",m,800,554,1230,1231,-5,0,85
7464014@N04,10091478823_4f8e38008a_o.jpg,964,"(60, 100)",m,2157,929,281,280,0,15,52
7464014@N04,10339748054_161be0dfa4_o.jpg,968,"(25, 32)",m,623,521,471,471,5,0,41
7464014@N04,10339748054_161be0dfa4_o.jpg,965,"(25, 32)",m,1141,647,414,414,10,0,60
7464014@N04,10209593154_31dce1ea3c_o.jpg,965,"(25, 32)",m,1869,925,311,310,20,0,11
7464014@N04,10107764073_37ecc28eb6_o.jpg,965,"(25, 32)",m,2267,913,319,318,10,15,24
7464014@N04,10091632196_4b9e6ff10c_o.jpg,963,"(25, 32)",m,975,661,835,835,20,0,52
7464014@N04,10142305676_9e795cb320_o.jpg,964,"(60, 100)",m,2177,921,274,274,5,0,55
7464014@N04,10092084504_fb14b6f23b_o.jpg,962,"(25, 32)",m,386,44,248,248,-5,0,103
7464014@N04,10142786495_598e3d07b5_o.jpg,964,"(60, 100)",m,777,580,772,771,-10,0,52
7464014@N04,10091387955_79f44af0c0_o.jpg,962,"(25, 32)",m,1329,1558,261,262,0,0,170
7464014@N04,10091481793_c0da50cdbf_o.jpg,965,"(25, 32)",m,2267,913,319,318,10,15,24
7464014@N04,10217086954_1eed96d9d8_o.jpg,962,"(25, 32)",m,1630,1463,242,242,-5,-15,127
7464014@N04,10218559946_726ced5e4d_o.jpg,965,"(25, 32)",m,933,0,1515,1585,75,-30,61
7464014@N04,10217084054_667e3a5758_o.jpg,962,"(25, 32)",m,1306,1512,427,427,0,0,196
7464014@N04,10142319706_4891229c00_o.jpg,965,"(25, 32)",m,1869,925,311,310,20,0,11
7464014@N04,10105737835_af3498eaee_o.jpg,962,"(25, 32)",m,1104,457,797,797,-5,0,121
7464014@N04,10108117533_44e2fc1484_o.jpg,964,"(60, 100)",m,839,691,714,714,-10,0,44
7464014@N04,10285406803_e55c416a75_o.jpg,965,"(25, 32)",m,2105,189,1159,1384,-5,15,60
7464014@N04,10107688486_ca45aab7bc_o.jpg,964,"(60, 100)",m,930,65,765,765,20,0,75
7464014@N04,10217085694_4cd7dca9cd_o.jpg,962,"(25, 32)",m,1424,1466,383,382,0,0,196
7464014@N04,10238350165_419f48962f_o.jpg,962,"(25, 32)",m,825,148,794,793,-10,0,81
7464014@N04,10284617803_4eb9d89101_o.jpg,962,"(25, 32)",m,457,0,1836,1606,-25,30,138
7464014@N04,10107708456_f285a6b3b8_o.jpg,964,"(60, 100)",m,2309,1122,255,255,5,30,30
7464014@N04,10107970015_f964fe5002_o.jpg,962,"(25, 32)",m,1306,1512,427,427,0,0,196
7464014@N04,10285292646_cb8c0ec5f6_o.jpg,962,"(25, 32)",m,1048,325,1020,1020,0,-15,150
7464014@N04,10238346085_ca44ab4df2_o.jpg,962,"(25, 32)",m,1220,245,784,784,-5,0,135
7464014@N04,10285297875_b7bc4610b5_o.jpg,965,"(25, 32)",m,1947,33,1317,1657,-5,0,64
7464014@N04,10108736485_97da329973_o.jpg,962,"(25, 32)",m,386,44,248,248,-5,0,103
7464014@N04,10108033845_41f09ed076_o.jpg,964,"(60, 100)",m,777,580,772,771,-10,0,52
7464014@N04,10107673035_635588e0b4_o.jpg,964,"(60, 100)",m,2177,921,274,274,5,0,55
7464014@N04,10107677075_a627ac8821_o.jpg,964,"(60, 100)",m,1981,862,286,287,10,0,47
7464014@N04,10092083324_b03994aefe_o.jpg,962,"(25, 32)",m,386,25,272,271,-5,0,82
7464014@N04,10143752114_b1f728987c_o.jpg,962,"(25, 32)",m,1238,140,797,797,-10,0,97
7464014@N04,10142904653_2205ce8d77_o.jpg,964,"(60, 100)",m,839,691,714,714,-10,0,44
7464014@N04,10105786696_e4ca4b3269_o.jpg,962,"(25, 32)",m,1238,140,797,797,-10,0,97
7464014@N04,10091399505_ba67934f0d_o.jpg,964,"(60, 100)",m,1981,862,286,287,10,0,47
7464014@N04,10108105833_808ebae614_o.jpg,964,"(60, 100)",m,2486,510,618,618,0,0,68
7464014@N04,10142427995_3b4abc3383_o.jpg,965,"(25, 32)",m,1759,694,339,339,0,0,8
7464014@N04,10091472333_1e7a7bd2b0_o.jpg,964,"(60, 100)",m,2309,1122,255,255,5,30,30
7464014@N04,10209580974_c276290541_o.jpg,964,"(60, 100)",m,2309,1122,255,255,5,30,30
7464014@N04,10142282315_d89e67b9df_o.jpg,962,"(25, 32)",m,1141,843,274,274,5,0,117
7464014@N04,10218584746_3272e96e13_o.jpg,964,"(60, 100)",m,2486,510,618,618,0,0,68
7464014@N04,10218592166_9bfc2a9f5e_o.jpg,964,"(60, 100)",m,777,580,772,771,-10,0,52
7464014@N04,10091477553_9b4113db19_o.jpg,964,"(60, 100)",m,2177,921,274,274,5,0,55
7464014@N04,10107766173_79b753b103_o.jpg,965,"(25, 32)",m,1869,925,311,310,20,0,11
7464014@N04,10142893353_88f8633501_o.jpg,964,"(60, 100)",m,2486,510,618,618,0,0,68
7464014@N04,10142338823_1eb9163e95_o.jpg,965,"(25, 32)",m,2808,910,433,433,10,15,29
7464014@N04,10091498655_2f7949ba22_o.jpg,965,"(25, 32)",m,2177,693,331,331,-5,0,9
7464014@N04,10142277755_0b5b6bee72_o.jpg,962,"(25, 32)",m,1125,984,274,275,10,0,96
7464014@N04,10091646405_f39ebedb52_o.jpg,962,"(25, 32)",m,417,482,120,120,0,0,128
7464014@N04,10210566006_bc18dcd98d_o.jpg,962,"(25, 32)",m,1141,843,274,274,5,0,117
7464014@N04,10142794675_c2b79aa49d_o.jpg,964,"(60, 100)",m,0,482,513,517,0,-15,75
7464014@N04,10142794675_c2b79aa49d_o.jpg,963,"(25, 32)",m,1555,404,383,383,0,0,32
7464014@N04,10142226705_b5986fbdf4_o.jpg,964,"(60, 100)",m,2157,929,281,280,0,15,52
7464014@N04,10108043135_0998f08a46_o.jpg,964,"(60, 100)",m,0,500,506,516,0,-15,30
7464014@N04,10108043135_0998f08a46_o.jpg,963,"(25, 32)",m,1588,447,332,332,5,0,44
7464014@N04,10108940625_0110f5647d_o.jpg,962,"(25, 32)",m,245,154,412,412,-5,0,92
7464014@N04,10284391414_e18510ca3c_o.jpg,962,"(25, 32)",m,645,0,1530,1467,-25,30,127
7464014@N04,10091501913_4dd0c6d664_o.jpg,962,"(25, 32)",m,1125,984,274,275,10,0,96
7464014@N04,10144012974_4dd7883568_o.jpg,962,"(25, 32)",m,800,554,1230,1231,-5,0,85
7464014@N04,10142113914_f0e84e784e_o.jpg,964,"(60, 100)",m,2309,1122,255,255,5,30,30
7464014@N04,10107870393_b8e9c3d6cc_o.jpg,965,"(25, 32)",m,2177,693,331,331,-5,0,9
7464014@N04,10108731485_71b051aab4_o.jpg,962,"(25, 32)",m,345,140,256,256,-10,0,103
7464014@N04,10143843885_ced480e3fa_o.jpg,962,"(25, 32)",m,1104,457,797,797,-5,0,121
7464014@N04,10238239464_bcf174011f_o.jpg,962,"(25, 32)",m,1104,457,797,797,-5,0,121
7464014@N04,10218595686_47c501311c_o.jpg,964,"(60, 100)",m,0,482,513,517,0,-15,75
7464014@N04,10218595686_47c501311c_o.jpg,963,"(25, 32)",m,1555,404,383,383,0,0,32
7464014@N04,10105002963_310550a95f_o.jpg,962,"(25, 32)",m,417,482,120,120,0,0,128
7464014@N04,10091367484_e02259514e_o.jpg,965,"(25, 32)",m,1869,925,311,310,20,0,11
7464014@N04,10091687115_147e5bce86_o.jpg,964,"(60, 100)",m,770,185,168,168,0,0,57
7464014@N04,10108012876_0d588b84a7_o.jpg,962,"(25, 32)",m,1630,1463,242,242,-5,-15,127
7464014@N04,10275290275_6bef3e9c13_o.jpg,962,"(25, 32)",m,1252,605,1084,1084,0,-15,96
7464014@N04,10105115243_e9891d31b3_o.jpg,964,"(60, 100)",m,767,150,212,212,0,0,76
7464014@N04,10143749224_313980877f_o.jpg,962,"(25, 32)",m,1220,245,784,784,-5,0,135
7464014@N04,10107792043_35996e8024_o.jpg,962,"(25, 32)",m,1141,843,274,274,5,0,117
7464014@N04,10142817616_55dc55e45b_o.jpg,965,"(25, 32)",m,933,0,1515,1585,75,-30,61
7464014@N04,10105810133_26ef035bae_o.jpg,962,"(25, 32)",m,1220,245,784,784,-5,0,135
7464014@N04,10218580936_f3ac1cdb34_o.jpg,964,"(60, 100)",m,2505,462,682,682,-10,30,59
7464014@N04,10107710156_9cb48097c5_o.jpg,965,"(25, 32)",m,2808,910,433,433,10,15,29
7464014@N04,10107710156_9cb48097c5_o.jpg,964,"(60, 100)",m,2333,1163,293,293,5,0,23
7464014@N04,10216147754_1b27c164d7_o.jpg,965,"(25, 32)",m,2180,670,344,345,0,0,18
7464014@N04,10339458026_cd990bc451_o.jpg,962,"(25, 32)",m,2438,0,826,808,5,0,94
7464014@N04,10142234015_d474f81ea6_o.jpg,965,"(25, 32)",m,2267,913,319,318,10,15,24
7464014@N04,10284085363_937242b950_o.jpg,962,"(25, 32)",m,2247,66,1017,1027,-10,15,54
7464014@N04,10092148656_18a377baba_o.jpg,962,"(25, 32)",m,345,140,256,256,-10,0,103
7464014@N04,10339909083_7926725a8a_o.jpg,968,"(25, 32)",m,691,562,485,485,0,-15,30
7464014@N04,10339909083_7926725a8a_o.jpg,965,"(25, 32)",m,1208,704,357,357,5,0,57
7464014@N04,10091521146_35203f1604_o.jpg,962,"(25, 32)",m,962,1311,427,427,-15,0,76
7464014@N04,10091521146_35203f1604_o.jpg,963,"(25, 32)",m,0,927,181,242,-5,0,75
7464014@N04,10091376085_08bfe1e704_o.jpg,964,"(60, 100)",m,930,65,765,765,20,0,75
7464014@N04,10209561064_d015694d2e_o.jpg,964,"(60, 100)",m,930,65,765,765,20,0,75
7464014@N04,10142642905_09ddf9c7fe_o.jpg,963,"(25, 32)",m,975,661,835,835,20,0,52
7464014@N04,10143929446_6df3b72b5f_o.jpg,962,"(25, 32)",m,825,148,794,793,-10,0,81
7464014@N04,10105113743_3f0fc379d2_o.jpg,964,"(60, 100)",m,806,139,204,203,5,15,71
7464014@N04,10142671954_19c3301859_o.jpg,964,"(60, 100)",m,2443,580,542,542,-20,0,6
7464014@N04,10217153336_8142b7d29e_o.jpg,963,"(25, 32)",m,975,661,835,835,20,0,52
7464014@N04,10108108933_f7a5ac1403_o.jpg,964,"(60, 100)",m,2443,580,542,542,-20,0,6
7464014@N04,10091741263_04fce74141_o.jpg,965,"(25, 32)",m,933,0,1515,1585,75,-30,61
7464014@N04,10142610614_3b25cec7f9_o.jpg,962,"(25, 32)",m,1424,1466,383,382,0,0,196
7464014@N04,10144273825_5a8cb21dbf_o.jpg,962,"(25, 32)",m,148,661,369,370,5,0,95
7464014@N04,10109048973_b50d609905_o.jpg,962,"(25, 32)",m,325,188,124,124,0,-30,12
7464014@N04,10105123463_3a097ba3f3_o.jpg,962,"(25, 32)",m,640,225,200,200,0,0,30
7464014@N04,10091475903_a48accb72a_o.jpg,965,"(25, 32)",m,2726,889,421,421,10,15,15
7464014@N04,10209797293_3d58bd06e0_o.jpg,965,"(25, 32)",m,2267,913,319,318,10,15,24
7464014@N04,10107743844_d4d39b379b_o.jpg,965,"(25, 32)",m,2210,683,338,338,0,0,13
7464014@N04,10209576364_e037a82e9a_o.jpg,962,"(25, 32)",m,1329,1558,261,262,0,0,170
7464014@N04,10108769726_0d7beeb73c_o.jpg,962,"(25, 32)",m,368,61,276,275,-10,0,134
7464014@N04,10218589876_39ccd02241_o.jpg,962,"(25, 32)",m,2032,712,643,644,5,15,11
7464014@N04,10282076955_ac3f47b848_o.jpg,962,"(25, 32)",m,148,659,369,370,0,0,107
7464014@N04,10104757956_8a65381b9e_o.jpg,965,"(25, 32)",m,737,291,140,140,-5,0,9
7464014@N04,10209701006_9449993b52_o.jpg,964,"(60, 100)",m,1981,862,286,287,10,0,47
7464014@N04,10107740884_873d3c4428_o.jpg,965,"(25, 32)",m,1759,694,339,339,0,0,8
7464014@N04,10105705004_044dfa89a9_o.jpg,962,"(25, 32)",m,825,148,794,793,-10,0,81
7464014@N04,10104926256_c12eda1b13_o.jpg,963,"(25, 32)",m,302,204,268,268,20,0,62
7464014@N04,10091646904_4c8abd5c70_o.jpg,964,"(60, 100)",m,782,141,216,216,-20,30,19
7464014@N04,10104536425_713aa169df_o.jpg,965,"(25, 32)",m,850,274,140,141,5,30,10
7464014@N04,10107671555_70c8739772_o.jpg,965,"(25, 32)",m,2726,889,421,421,10,15,15
7464014@N04,10142662674_9fe9bbb02d_o.jpg,964,"(60, 100)",m,2505,462,682,682,-10,30,59
7464014@N04,10107616374_9642ced9b9_o.jpg,962,"(25, 32)",m,1329,1558,261,262,0,0,170
7464014@N04,10142274875_4c11759b50_o.jpg,962,"(25, 32)",m,1953,846,243,242,5,0,103
7464014@N04,10218583226_cede706879_o.jpg,964,"(60, 100)",m,2573,439,651,651,5,30,61
7464014@N04,10142877646_e05f602593_o.jpg,964,"(60, 100)",m,0,500,506,516,0,-15,30
7464014@N04,10107867364_0a9e95e4b1_o.jpg,963,"(25, 32)",m,975,661,835,835,20,0,52
7464014@N04,10105018734_c026728659_o.jpg,964,"(60, 100)",m,258,200,244,244,-5,0,55
7464014@N04,10339749405_82d1ccd9da_o.jpg,965,"(25, 32)",m,1131,645,357,357,0,0,76
7464014@N04,10238348785_4152f49e40_o.jpg,962,"(25, 32)",m,1238,140,797,797,-10,0,97
7464014@N04,10216145804_dca0bf75e1_o.jpg,965,"(25, 32)",m,1759,694,339,339,0,0,8
7464014@N04,10143750874_7bdf0fc0ea_o.jpg,962,"(25, 32)",m,1228,82,867,867,0,0,90
7464014@N04,10091394195_292f70d749_o.jpg,965,"(25, 32)",m,2808,910,433,433,10,15,29
7464014@N04,10091394195_292f70d749_o.jpg,964,"(60, 100)",m,2333,1163,293,293,5,0,23
7464014@N04,10142314254_8e96a97459_o.jpg,962,"(25, 32)",m,962,1311,427,427,-15,0,76
7464014@N04,10142314254_8e96a97459_o.jpg,963,"(25, 32)",m,0,927,181,242,-5,0,75
7464014@N04,10216340663_bba4e27f01_o.jpg,965,"(25, 32)",m,2177,693,331,331,-5,0,9
